fips,Asthma,COPD,Current.Smoker.Status,Diabetes,Kidney.Disease,Percent.of.pop.AIAN,HIV.Prevalence,Adult.Obesity,Percent.of.pop.65.,Avg.Res.Per.Day,Heart.Disease,Cancer,Organ.Transplant.Pct,f0886817,f0892117,f1256517,f0913917,f0913317,f1330917,f1130917,f1266417,f0931717,f0932017,f1321418,f1321818,f1321918,f1322018,f1525319,f1331817,f1392917,f1393717,f1198418,f1484010,f1348310,f0453110,f0453210,f0453310,f1332610,f1332710,f0453510,f1332810,f0453610,f1463510,f1433613,f1433713,f1491610,f1139619,f1319118,f1419612,f1193515,f1193615,f1194115,f1433913,f1434013,f1434113,f1434213,f1434313,f1434413,f1322317,f1440813,f1408416,f1547217,f1546116,f0679218,f0679418,f0679518,f1461311,f1461413,f1351510,f1492110,HPSA.Score,HPSA.Designation.Population,HPSA.Estimated.Underserved.Population,Total.workers
1115,9.768848826,8.708735748,19.10800912,13.95671545,3.308234219,0.00326438,142.3,0.366,15.9,38.19092328,12.03451408,20.92037542,0.000497345,1,40,1,6,0,0,0,0,0,0,2,2,0,2,0,3,3,0,88690,10909,38.6,73741,7150,281,518,46,734,1123,1716,81877,1513,0,27.2,6550,18904,16135,30,74,940,2188,1685,3328,7669,11775,5841,11644,13.7,10837,65276,121,39683,1387,3.5,140000,723,35541,28.8,0,0,0,305.0125434
1117,8.773087903,7.120500495,16.73542513,12.64162229,2.975320438,0.002215269,155.4,0.35,14.3,41.79762693,12.03451408,20.92037542,0.000497345,2,283,1,24,8,0,0,0,18,4,3,1,1,2,0,10,13,0,215707,20627,36.9,161943,20732,553,3726,74,5373,2684,11567,183518,10996,147,77.1,12455,38828,21043,19,81,1437,2902,2355,5703,14313,25223,26372,15585,8.3,13142,166587,374,112891,3219,2.9,192800,975,80970,75.8,0,0,0,239.7885612
1119,12.26112461,12.50415716,24.13350107,17.19091968,4.220737068,0.000616095,323.2,0.428,16.9,22.40579089,12.03451408,20.92037542,0.000497345,1,33,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,12691,2063,37.7,3326,10316,11,33,4,26,47,86,13677,289,0,0,602,3212,5009,NA,NA,156,1430,573,821,964,963,322,4238,36,4306,8511,21,4768,281,5.9,72900,534,6786,0,0,0,0,200.3788984
1121,10.80543042,10.24806409,21.1657225,15.27972644,3.6604492,0.003736114,268,0.388,17.1,94.24777453,12.03451408,20.92037542,0.000497345,2,173,0,0,0,0,0,0,0,0,4,8,0,4,1,0,0,0,79828,11591,39.3,53739,26055,264,339,6,787,1101,1671,80620,1343,0,44.2,5813,20236,24402,25,71,1026,3331,2212,4862,8956,8575,3715,14062,19.3,14338,56603,116,34978,1497,4.3,93400,598,37088,42.5,0,0,0,182.5542206
1123,10.67258521,10.05183742,20.81980787,15.11795973,3.636869105,0.003199134,188.3,0.36,20.4,83.80092141,12.03451408,20.92037542,0.000497345,2,94,0,0,0,6,0,0,0,0,1,1,0,1,0,6,4,0,40497,7193,42.4,29087,11083,121,197,8,713,407,1042,40574,552,0,25.8,3235,11850,11334,18,41,537,1726,1406,2194,3931,4923,2189,7311,21.2,7846,27957,55,17772,744,4.2,103400,614,22111,22.4,0,0,0,98.05716663
1125,10.141114,9.227634298,19.7193868,14.44418128,3.422894765,0.001372367,246.9,0.346,12.5,39.28062921,12.03451408,20.92037542,0.000497345,6,1950,1,62,0,0,102,0,586,165,4,0,4,3,6,27,21,0,208911,21050,31.2,129004,57611,526,2306,117,2993,2099,5949,188707,7711,85,74.5,10849,37285,39691,47,107,1753,6321,4027,7988,16997,22156,14018,31238,17.3,27652,155259,349,101569,3714,3.7,156500,816,84872,75,0,0,0,105.0421271
1127,10.7053731,10.11247952,21.04054153,15.17703583,3.606442932,0.000852806,143.6,0.396,18.6,49.17286,12.03451408,20.92037542,0.000497345,1,158,1,12,0,0,0,0,0,0,2,1,0,3,6,8,0,0,63711,10894,41.2,61146,3928,251,195,36,639,828,1307,65716,924,18,25.9,4281,18136,18317,19,74,1051,2420,2207,3747,6744,6937,3088,10975,21.5,12057,45244,104,25132,1068,4.2,82800,609,30816,25.3,0,0,0,NA
1129,10.95231168,10.51862593,21.67074899,15.51434074,3.685571969,0.073183921,85.1,0.329,18.3,14.41599454,12.03451408,20.92037542,0.000497345,1,20,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,16378,2590,39.7,11508,4380,1411,20,12,43,207,151,17430,262,0,0,932,4271,4010,NA,14,208,594,341,775,1906,1686,699,3303,22,3120,11506,16,6667,389,5.8,85700,657,8407,0,0,0,0,143.8097895
1131,12.07818347,12.15410271,23.81339824,16.99152062,4.026384116,0.00101767,275,0.477,18.4,29.27256213,12.03451408,20.92037542,0.000497345,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,10627,1752,38.8,3126,8465,14,4,1,9,51,72,11598,0,0,0,510,3381,5521,NA,NA,139,843,345,619,1012,765,257,3392,31.9,4844,7605,22,2734,262,9.6,77300,494,5649,0,0,0,0,104.0360674
1133,10.81391425,10.31858948,21.42151389,15.25851334,3.683549279,0.003895288,53.7,0.378,21.1,42.79874204,12.03451408,20.92037542,0.000497345,1,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23660,4333,43.1,23409,115,163,60,28,356,353,639,23845,325,4,15.1,1581,6398,6461,NA,41,322,802,887,1791,2523,2562,874,4980,18.7,3616,16110,NA,9781,410,4.2,81500,528,13469,13.8,0,0,0,107.7682284
2013,9.019768668,6.908828697,22.93207613,9.300081991,0.788266471,0.385985401,NA,0.505,8.8,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3515,155,42.1,660,219,876,1130,19,84,153,385,2756,1209,0,0,58,173,311,NA,NA,NA,29,39,86,145,280,233,491,16.7,105,2219,NA,2321,69,3,126100,989,747,0,0,0,0,NA
2016,8.786059399,5.857106121,19.70155741,8.746269468,1.015746106,0.11026087,NA,0.443,5.8,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5723,193,40.7,2004,332,857,1606,103,348,311,726,4835,2163,28,0,144,272,332,NA,NA,18,25,32,47,180,441,493,451,7.5,102,4143,NA,3615,128,3.5,217500,1277,1929,0,0,0,0,NA
2020,8.81367124,5.565447454,18.70894091,8.415545431,1.153850131,0.069038067,NA,0.318,10,25.92889465,7.541696882,12.47280638,0.000298768,7,1108,2,70,28,0,30,5,196,25,5,0,13,2,6,38,71,11,291538,21139,32.9,192498,16226,23130,23580,5901,6846,23645,22061,269765,31367,754,95.9,30318,40301,57773,22,74,1708,3142,2537,5688,17579,34181,42885,27663,8.1,27919,224950,351,151950,8348,5.5,290500,1261,113032,95.1,0,0,0,NA
2050,10.37452628,8.630641888,29.4480236,9.930058716,0.550293581,0.822505543,NA,0.31,7.1,7.402739404,7.541696882,12.47280638,0.000298768,1,37,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,0,18216,1041,26.2,1894,65,14109,160,27,45,713,181,16832,393,37,26.1,659,1543,8738,NA,NA,118,366,231,543,977,1350,1057,5077,27,7486,13251,NA,7400,945,12.8,165700,1253,5919,29.4,0,0,0,NA
2060,8.767276941,5.164403244,17.57588644,8.252838934,1.227775203,0.326966292,NA,0.418,9.6,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,877,83,42.8,481,0,334,8,3,4,167,24,973,26,0,0,32,155,138,NA,NA,NA,9,9,24,62,117,137,92,7.1,55,606,0,441,28,6.3,187500,1051,969,0,0,0,0,NA
2068,9.415209003,6.845824529,22.37252182,9.283445108,0.968378503,0.019713262,NA,0.253,7.3,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2059,137,41.5,1637,10,65,19,1,14,80,42,1784,236,0,0,212,285,155,NA,NA,NA,31,13,33,119,210,272,158,15.5,89,1529,NA,1088,85,7.8,190200,871,1771,0,0,0,0,NA
2070,9.448825919,7.38232988,24.89300833,9.571813935,0.693266301,0.710351759,NA,0.356,8.6,0,7.541696882,12.47280638,0.000298768,1,16,0,0,0,0,16,1,37,0,0,0,0,0,4,0,0,0,5000,367,29,878,11,3470,32,6,12,438,101,4746,102,0,0,193,518,2016,NA,NA,36,107,68,138,300,437,355,1015,16.6,1157,3709,NA,2027,166,8.2,195100,1039,2427,0,0,0,0,NA
2090,8.71480918,5.584004925,18.74881431,8.514033428,1.106648538,0.067163056,NA,0.3,9.2,14.63465736,7.541696882,12.47280638,0.000298768,2,237,0,0,0,0,0,0,0,0,1,0,1,1,2,2,3,0,98971,6375,31,75175,4423,6879,2591,396,1446,6671,5651,91930,5091,66,69.1,12956,11988,12980,NA,24,488,1125,1118,2055,6994,12358,12746,7051,7.7,6250,74333,52,46101,2675,5.8,218100,1272,41783,64.4,0,0,0,NA
2100,8.765304558,5.81092376,19.3024405,8.726409843,1.061532876,0.084193805,NA,0.27,24.4,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2474,345,46.9,2086,10,230,14,0,21,147,47,2461,168,2,0,206,644,455,NA,NA,13,34,26,60,309,310,348,288,8.4,171,1628,NA,1092,104,9.5,211400,1016,1631,0,0,0,0,NA
2105,9.089516659,6.013068982,20.47575786,8.781553261,1.020197091,0.360694184,NA,0.322,19.5,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2151,288,46,1014,8,890,12,1,6,219,77,2073,125,0,0,141,NA,572,NA,NA,16,21,28,92,191,275,195,376,11.1,385,1286,NA,1158,146,12.6,233400,850,1771,0,0,0,0,NA
2110,8.747964716,5.15934369,17.22428598,8.155192616,1.294046354,0.105598515,NA,0.273,12,54.64461711,7.541696882,12.47280638,0.000298768,1,73,1,9,0,0,0,0,0,0,1,0,1,1,3,3,5,0,32113,2635,38.1,21814,279,3692,1919,218,386,2967,1588,29687,2783,23,78.5,2131,5270,5349,NA,NA,196,370,295,403,1669,4021,5515,2596,7.4,2774,23595,36,17232,762,4.4,323500,1181,13055,79.1,0,0,0,NA
2122,9.16356641,6.095344961,20.63196456,8.709259142,1.055237644,0.075163174,NA,0.327,15.6,19.61119354,7.541696882,12.47280638,0.000298768,3,215,1,6,0,0,0,0,0,0,2,0,0,0,9,4,4,0,58533,6276,40.6,46857,269,4081,631,119,336,3107,1641,53759,1685,83,20.7,4838,12257,11889,NA,22,449,1008,900,2105,4130,7008,6628,5840,11,5025,40185,59,26497,2044,7.7,219100,994,30578,16,0,0,0,NA
2130,8.830657343,5.934986382,19.77415826,8.709019507,1.047350018,0.140104318,NA,0.382,14.1,20.6,7.541696882,12.47280638,0.000298768,1,50,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,13918,1367,38.4,9176,78,1910,943,27,93,1250,538,12939,1082,16,76.8,1108,2643,3232,NA,NA,92,192,229,432,1054,1778,1585,1341,10.6,1952,9613,15,7026,422,6,252500,1139,6166,75.9,0,0,0,NA
2150,8.692638151,5.846623046,18.86798026,8.889357661,1.087079937,0.129460034,NA,0.341,9.1,19.37842256,7.541696882,12.47280638,0.000298768,1,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13345,915,32.5,7522,92,1797,2660,87,397,1037,996,12596,2543,24,68.7,1039,1720,2588,NA,NA,58,155,158,385,684,1465,1691,991,9.3,728,9694,29,6210,362,5.8,245400,1294,5303,63.3,0,0,0,NA
2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8303,404,21.9,201,1,7085,18,0,3,151,7,7452,114,3,0,255,NA,5469,NA,NA,61,168,136,277,573,424,174,3050,39.1,4637,6387,NA,2708,539,19.9,108000,625,2183,0,0,0,0,NA
2164,9.3422694,7.19181552,24.78967057,9.324736457,0.671178624,0.666181818,NA,0.378,7.9,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1587,127,30.8,380,9,1061,6,5,6,164,43,1588,41,0,0,110,191,560,NA,NA,15,23,21,59,121,116,68,253,16.5,287,1078,NA,739,86,11.6,145000,746,1502,0,0,0,0,NA
2170,8.876007854,5.812386407,19.40422491,8.60517716,1.100610958,0.055584551,NA,0.344,10.7,8.910091578,7.541696882,12.47280638,0.000298768,1,74,0,0,0,0,0,0,0,0,2,0,1,1,9,0,0,0,107610,7069,34.8,75540,856,4901,1096,221,640,5741,3301,85694,3462,37,49.7,10262,15153,19904,NA,36,595,1479,1084,2303,5405,9663,10679,11768,9.8,10237,78974,65,47654,3640,7.6,224900,1098,41329,39.9,0,0,0,NA
2180,9.74646734,8.055121367,27.05114699,9.792591937,0.60072195,0.737732997,NA,0.403,7.5,7.189443742,7.541696882,12.47280638,0.000298768,1,36,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10008,603,27.6,1552,27,7199,96,9,22,587,115,9377,212,5,33.9,405,925,4406,NA,NA,74,209,128,286,728,906,640,2248,24.9,3492,7115,NA,4113,477,11.6,123500,1343,4008,34,0,0,0,NA
2185,8.801542037,5.842763892,19.64621772,8.666958273,1.039746953,0.517301215,NA,0.401,6.4,0,7.541696882,12.47280638,0.000298768,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9872,402,35.1,3147,94,5100,425,104,67,493,249,9181,497,3,40.7,297,575,1880,NA,NA,58,98,63,122,398,578,782,1182,10.2,882,7449,NA,3413,240,7,141100,1029,2500,54.8,0,0,0,NA
2188,9.974835423,8.223478318,27.60298981,9.833159613,0.621234326,0.824799586,NA,0.421,7.7,7.792702379,7.541696882,12.47280638,0.000298768,1,17,0,0,0,0,10,0,91,12,0,0,0,0,13,0,0,0,7671,455,25.7,846,37,6121,42,12,17,448,58,7465,98,0,42.5,228,609,3285,NA,NA,52,117,82,176,399,517,558,1974,25.3,2654,5362,NA,2924,416,14.2,124500,1229,2707,41,0,0,0,NA
2195,8.368075262,5.786570019,19.26753547,8.67825108,0.959028378,0.067895545,NA,0.25,21.5,11.07900393,7.541696882,12.47280638,0.000298768,1,27,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,3221,438,41.5,2711,15,614,100,7,42,326,130,3685,304,0,0,209,NA,745,NA,NA,25,69,42,105,266,411,362,240,7.8,372,2165,NA,1404,122,8.7,218800,885,1994,0,0,0,0,NA
2198,9.310514419,6.71824318,22.73361029,9.061469992,0.889183164,0.391257337,NA,0.449,14.8,0.122288181,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6422,559,39.9,2799,17,2207,21,21,20,474,127,5432,148,0,0,383,NA,1580,NA,NA,56,156,89,317,538,706,509,1183,16,1011,4150,NA,2899,315,10.9,162600,840,2992,0,0,0,0,NA
2220,8.759400281,5.344416647,17.93694996,8.349812953,1.204667992,0.119592584,NA,0.266,14.5,11.8,7.541696882,12.47280638,0.000298768,2,52,1,2,0,0,0,0,0,0,1,0,0,0,0,3,2,0,8647,1008,38.2,5798,47,1493,529,30,113,871,437,8444,703,4,79.1,531,1518,1740,NA,NA,62,176,124,229,569,1377,1070,694,9.2,629,5969,NA,4408,183,4.2,338600,1104,4102,78.4,0,0,0,NA
2230,8.310550285,5.232504744,17.31240987,8.415711575,1.130294118,0.042412818,NA,0.326,11.3,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1148,88,41.2,885,0,34,5,1,4,39,21,947,87,0,0,81,NA,53,NA,NA,NA,5,7,30,82,175,124,50,5.6,17,848,NA,836,82,9.8,324600,1069,636,0,0,0,0,NA
2240,8.689353366,6.213093239,20.61795994,8.95998527,0.912169686,0.131908086,NA,0.328,12.9,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6918,664,37.4,5651,76,808,64,18,69,343,234,6795,731,17,0,858,1331,1805,NA,NA,47,102,101,215,387,758,576,872,13.9,722,4625,0,2940,282,9.6,197300,1088,3915,0,0,0,0,NA
2261,8.794387322,5.367150637,17.75599826,8.396758523,1.239799586,0.127513171,NA,0.348,12.4,5.546741386,7.541696882,12.47280638,0.000298768,2,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9164,798,39.8,7127,46,1315,354,54,46,694,349,9287,458,1,0,700,1568,1658,NA,NA,55,114,67,206,371,934,1157,845,7.4,674,6816,14,4849,361,7.4,200700,974,6102,0,0,0,0,NA
2275,8.827295981,5.938664231,19.94121397,8.911981324,0.982241169,0.174718196,NA,0.426,22.1,12.63250317,7.541696882,12.47280638,0.000298768,1,22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,0,1,0,2503,374,46.7,1719,4,384,33,1,5,223,37,2332,109,0,0,205,NA,619,NA,NA,21,41,53,137,235,370,248,310,11.7,263,1584,NA,1051,74,7,171400,793,1428,0,0,0,0,NA
2282,8.76777939,6.071886792,20.09931785,9.216661829,0.921640058,0.274310595,NA,0.319,12.3,0,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,604,64,39.7,281,2,237,27,12,1,102,17,645,41,6,0,53,128,137,NA,NA,NA,12,4,25,56,100,58,92,6.2,43,402,0,245,20,8.2,166000,1030,450,0,0,0,0,NA
2290,9.892932191,8.239877049,27.59606185,9.845700447,0.602045455,0.698430286,NA,0.305,13.6,0.727666428,7.541696882,12.47280638,0.000298768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,5327,569,35.3,1243,10,3992,14,6,9,314,66,5522,65,0,0,281,946,2373,NA,NA,58,267,154,289,473,513,263,1237,25.5,1546,3493,NA,2545,389,15.3,88800,653,4038,0,0,0,0,NA
4001,11.50866978,8.375921293,17.09976818,12.46963809,3.798992363,0.731341405,193.8,0.335,14.6,8.780374172,9.729261961,21.26344418,0.000651837,4,143,0,0,0,0,0,0,0,0,1,4,0,0,2,0,1,0,71818,8268,32.4,16634,175,52154,203,26,904,1422,4113,67405,1388,92,25.9,2820,13190,38989,18,22,707,3881,1687,2624,4666,4847,1825,23426,35.9,25012,48245,NA,20665,2080,10.1,83300,487,32514,21.8,0,0,0,918.1916366
4003,10.34839244,6.916436106,14.45785145,10.47079956,3.399385153,0.009922473,186.8,0.298,21,43.51644999,9.729261961,21.26344418,0.000651837,4,160,1,12,0,0,0,0,0,0,4,6,2,3,27,7,18,0,126770,22688,39.7,103085,5465,1589,2525,418,12989,5275,42543,88803,14194,417,63.7,20239,33579,33696,25,92,1335,3962,3529,5845,12261,14950,8613,19219,18.1,23250,82732,44,49774,2789,5.6,143900,805,59041,61.3,0,0,0,1223.422395
4005,10.37974232,6.861809072,14.34400721,10.49491531,3.39659895,0.259348011,113.7,0.238,11.6,29.9844831,9.729261961,21.26344418,0.000651837,4,358,2,33,11,0,0,0,8,1,3,0,6,4,12,17,22,0,142854,11924,31,82967,1629,36714,1846,164,6990,4111,18166,116255,6568,44,68.5,7921,21712,36525,12,46,846,4495,2502,4633,10982,14628,10348,23946,21,19510,98523,30,77083,4233,5.5,219300,1079,63321,57.4,0,0,0,NA
4007,10.66649264,7.321960344,15.30784233,11.04299842,3.502681854,0.157490637,94.9,0.308,27.7,67.98922753,9.729261961,21.26344418,0.000651837,2,50,2,8,0,0,0,0,0,0,3,3,0,3,4,11,6,0,53889,12450,47.9,41162,233,7946,273,47,2865,1071,9588,44009,2104,0,58.9,5638,17719,18559,11,65,790,2004,1472,3087,6316,6038,2668,12661,21.9,11932,32626,NA,21518,1267,5.9,134200,767,32698,46.9,0,0,0,NA
4009,10.49560673,7.057451133,14.90896019,10.74436637,3.416381732,0.125267299,72.7,0.348,13.2,45.31044684,9.729261961,21.26344418,0.000651837,2,57,1,6,0,0,0,0,0,0,1,1,2,1,2,4,6,0,38072,4261,31.6,26827,683,5376,200,52,3034,1048,11320,25900,1445,0,53.6,2030,5929,11017,NA,20,279,1167,706,1181,2613,3730,1579,7213,21.4,6747,26478,NA,14878,764,5.1,123300,793,12980,59.7,0,0,0,1735.289378
4011,10.01200852,6.49600959,13.83576345,9.925116676,3.290979222,0.038825758,78.2,0.293,12.2,0,9.729261961,21.26344418,0.000651837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9483,1016,34.8,6514,89,195,46,5,1268,320,4040,4397,324,42,53.4,637,1379,1739,NA,NA,62,134,135,292,985,1140,678,948,11.5,841,7468,0,4280,182,4.3,82700,429,4372,50.9,0,0,0,NA
4012,10.73791148,7.542117439,15.54293452,11.16251936,3.533767768,0.113327859,144.7,0.302,37.9,0,9.729261961,21.26344418,0.000651837,2,45,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,21098,6683,53.9,14306,129,2628,107,7,2551,761,4806,15683,2133,13,43.7,2168,6161,5975,NA,18,287,789,785,1549,2470,2489,716,4263,19.7,3543,9794,NA,8938,557,6.2,69100,570,16049,36,0,0,0,NA
4013,10.08283875,6.46202245,13.59009314,9.968180345,3.287390588,0.01585693,309.1,0.269,14.5,49.56592792,9.729261961,21.26344418,0.000651837,56,10355,14,423,85,125,386,61,2378,191,113,1,114,79,50,296,400,64,4410824,462641,34.6,2786781,190519,78329,132225,7790,489705,131768,1128741,2688376,614428,10029,97.6,252194,706340,1002578,394,2008,30424,94822,60739,135335,345626,464079,388932,570402,15.7,495121,3175198,1633,2229526,92307,4.1,187100,1033,1639279,97.6,0,0,0,6503.73803
4015,10.39241809,7.038848612,14.69540584,10.56426826,3.411462036,0.021080829,130.3,0.318,28.8,43.8774804,9.729261961,21.26344418,0.000651837,4,585,1,12,0,0,0,0,0,0,9,0,6,11,6,6,2,0,209550,46658,47.6,173878,1882,4500,2103,341,11989,5493,29569,170617,13737,206,77,23367,69569,63356,58,255,3213,6406,5437,11752,25859,24298,10150,34891,18.6,38030,122166,33,85442,4934,5.8,123200,786,110911,74.5,0,0,0,315.3919807
4017,11.05740966,7.811979004,16.17370757,11.71180593,3.638314844,0.433687503,150.5,0.34,16.9,27.75500828,9.729261961,21.26344418,0.000651837,5,180,1,12,0,0,0,0,8,1,1,2,3,2,5,6,4,0,110445,14241,34.7,52972,938,46611,580,75,3625,2648,11571,95878,2979,659,45.9,6920,25035,49233,19,58,1004,5028,2585,4417,8463,9553,4205,28216,29.1,30867,74129,13,40598,3151,7.8,104400,690,56938,43.4,0,0,0,NA
4019,10.32255529,6.819553099,14.26550482,10.40290474,3.377355251,0.024591016,281.4,0.25,18.7,48.37164361,9.729261961,21.26344418,0.000651837,16,3207,5,182,57,24,7,2,259,39,23,0,21,16,45,97,156,1,1039073,151293,37.7,728751,34674,32605,25731,1624,120639,36239,338802,641461,129234,1917,92.5,84982,228674,257023,157,570,9447,31335,22659,47863,101854,118398,76421,165811,18.3,150072,716474,528,486261,21828,4.5,159900,861,440909,92.4,0,0,0,934.2192291
4021,10.09983859,6.598443411,14.00247548,10.06006773,3.293706449,0.041665773,253.8,0.326,19.3,24.57760817,9.729261961,21.26344418,0.000651837,5,311,2,34,0,0,11,1,119,20,3,2,4,2,20,16,37,0,447138,52071,35.3,272013,17215,20949,6492,1565,43213,14323,106977,268793,38932,427,78.1,38591,85443,65889,42,234,3048,10665,5452,13536,33855,46205,23800,52566,15.5,51636,283924,102,178216,8952,5,128700,1014,159222,80.8,0,0,0,2676.994824
4023,10.93710261,7.800922448,16.11071407,11.54327412,3.639353443,0.002125193,132,0.269,16.9,0,9.729261961,21.26344418,0.000651837,1,25,1,2,0,0,0,0,0,0,1,0,1,1,10,2,5,0,46511,6224,35.6,34835,179,328,255,15,10855,953,39273,8147,14851,222,73.1,1883,10230,18901,NA,10,299,1657,1127,2084,4581,3970,2149,10858,21.8,12376,32268,96,19325,1803,9.3,137000,627,18010,64.2,0,0,0,26.71321812
4025,10.09712963,6.569776941,13.95926784,10.05610448,3.304838601,0.011836453,126.4,0.23,29.8,36.40861354,9.729261961,21.26344418,0.000651837,5,483,2,31,8,0,147,7,435,91,8,1,14,7,5,17,19,0,231993,50767,49.2,188515,1267,3549,1785,213,10346,5358,28728,182305,14064,241,66.8,26322,84609,49373,46,264,3009,6409,5449,11333,25593,30625,14934,31166,14.7,22536,135292,37,105618,4719,4.5,188200,919,110432,64.5,0,0,0,474.1889387
4027,10.62088774,7.378948861,15.34322491,10.98332329,3.507026978,0.00907958,154.2,0.369,18,66.43081936,9.729261961,21.26344418,0.000651837,2,447,1,42,0,0,3,0,62,7,4,4,6,4,18,14,43,0,212128,30646,33.8,137881,3931,3056,2324,306,40743,7510,116912,78839,55429,1327,89.6,16760,37158,66561,45,93,1485,5630,4412,9447,20966,21473,9742,37751,19.7,42756,136881,181,97636,16639,17,112100,830,87850,89.4,0,0,0,NA
5001,9.798310469,9.973969976,23.36122681,13.50986506,3.266266164,0.000993158,230.1,0.306,18.4,46.99197684,14.70149254,23.24626866,0.000427379,2,119,0,0,0,0,0,0,0,0,2,3,0,0,0,3,3,0,17769,3115,40.7,13659,4661,36,92,2,320,249,513,18506,222,21,65.3,1194,4512,5668,NA,13,243,820,611,1073,2372,1842,974,3515,20.7,3010,13032,NA,9070,308,3.4,75600,660,9436,61.2,0,0,0,NA
5003,9.790275649,10.29887824,24.04092178,13.66067463,3.374454599,0.00243463,105.3,0.426,19.4,39.35358615,14.70149254,23.24626866,0.000427379,1,33,1,6,0,0,0,0,0,0,2,2,0,0,6,2,5,0,20046,3544,40.3,15143,5640,70,40,3,709,248,1069,20784,585,23,48.3,1409,5345,7153,NA,17,267,857,784,1135,2352,2045,1009,3980,21.3,3580,14543,NA,7683,420,5.5,65700,608,10137,47.9,0,0,0,NA
5005,9.079645371,9.020121573,21.88474037,12.87344662,3.047963036,0.003129625,91.7,0.337,30.7,66.20243934,14.70149254,23.24626866,0.000427379,1,209,1,17,0,0,0,0,0,0,3,0,3,2,0,12,0,0,41619,11659,50.6,40231,67,232,169,17,193,604,688,40825,892,52,34.2,4816,16055,9451,15,61,685,999,1229,2826,6391,4957,1996,5650,12.6,4834,26041,13,16463,678,4.1,120400,667,22580,32.1,0,0,0,63.27904735
5007,8.489922923,7.746431606,19.63044104,12.04778537,2.927335381,0.013028033,121.8,0.293,13.1,73.01974186,14.70149254,23.24626866,0.000427379,3,260,2,24,6,0,0,0,0,0,1,2,1,0,4,20,17,0,272608,26986,34.3,182817,2814,3751,6319,671,19061,5906,34283,187056,28377,376,74.8,16610,44683,41600,23,155,1809,3604,3659,8046,21574,29705,24318,24110,10.5,15206,207237,143,134404,3872,2.9,150800,845,93084,73.4,0,0,0,109.694882
5009,9.345207663,9.450572505,22.66972139,13.20044316,3.12910113,0.007750483,67.4,0.344,20.1,71.20483896,14.70149254,23.24626866,0.000427379,1,113,1,6,6,0,0,0,0,0,2,1,2,1,0,8,4,0,37480,6673,41.4,35624,72,263,156,21,120,647,674,36229,270,0,37.8,3174,10732,9777,10,28,456,1197,939,1938,5009,4063,1741,5495,15.8,4808,26949,NA,15856,561,3.5,111700,631,16827,38.6,0,0,0,154.0384068
5011,9.932080946,10.37664572,23.9734088,13.66861763,3.321386065,0,110.2,0.464,18.4,60.45,14.70149254,23.24626866,0.000427379,1,33,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,0,10897,2041,40.3,6934,3173,56,27,1,1162,155,1516,9992,754,6,50.4,728,2651,4022,NA,NA,153,589,437,647,1169,1094,630,2237,26.4,2199,7630,NA,4362,196,4.5,68700,567,5860,47.2,0,0,0,NA
