region,date,mean,median,lower_90,upper_90,lower_50,upper_50
"Arlington County, VA",2020-05-02,1.0052342522888178,1.0074224509203136,0.8102880259574532,1.1610243478573252,0.9379445456805874,1.0758685554763228
"Arlington County, VA",2020-05-03,1.0026879966814057,1.0095599889325801,0.8032883029621793,1.1592532610979642,0.9587427335171423,1.0927703592741937
"Arlington County, VA",2020-05-04,1.0012595483807127,1.0069038717310694,0.7966655898068272,1.1437502033002027,0.9467013248798057,1.0807581746137753
"Arlington County, VA",2020-05-05,0.9967336139680719,1.0024049621342142,0.813130032688644,1.1625694886442501,0.9481624737743152,1.0800656390876933
"Arlington County, VA",2020-05-06,0.9931138869007786,0.9991265398910774,0.7982561061572001,1.1482757081389896,0.935545796304084,1.0658573951616928
"Arlington County, VA",2020-05-07,0.9914117466647991,0.9982737943698549,0.8123309228951966,1.1525643469234275,0.9390028524883903,1.0720872700602926
"Arlington County, VA",2020-05-08,0.9894734991311585,0.9954125854589457,0.8160365493042431,1.151464962653282,0.9256410928809182,1.0596487485322315
"Arlington County, VA",2020-05-09,0.9881426418266692,0.9936392763677899,0.8047891565037547,1.1549883701188048,0.9426600695679344,1.0808952109545873
"Arlington County, VA",2020-05-10,0.986285946098275,0.990218082032123,0.8083697773036485,1.1621062444543981,0.947740203796522,1.08878360106412
"Arlington County, VA",2020-05-11,0.9840375591405425,0.9864845601957583,0.8056307826893472,1.1516646351090094,0.934216714166343,1.0816349849853688
"Arlington County, VA",2020-05-12,0.9824343995985453,0.9884064779213455,0.8095214196211861,1.1631565844006178,0.9035414153477219,1.0504961893994578
"Arlington County, VA",2020-05-13,0.9775793294835398,0.9822902675646236,0.7977645966262032,1.151417980541822,0.9240276083206939,1.0729584688717717
"Arlington County, VA",2020-05-14,0.9744766739479898,0.9807234226046824,0.7803095960946798,1.148638149038064,0.8892141600531437,1.0388022537534396
"Arlington County, VA",2020-05-15,0.9703865315280181,0.9754447340698874,0.7828325065591333,1.170756401920545,0.9145603883946891,1.0663691953222658
"Arlington County, VA",2020-05-16,0.9670276812606945,0.9714759037168813,0.7576631188044962,1.1447796912704349,0.9114844142194177,1.061956052478344
"Arlington County, VA",2020-05-17,0.9631613159114533,0.9746178925376856,0.7534344954534532,1.1496747785498882,0.898201132865039,1.0516816328655085
"Arlington County, VA",2020-05-18,0.9590085386010859,0.9672827259258424,0.7726776831539638,1.1590802567862049,0.9004729205320482,1.0547565347850487
"Arlington County, VA",2020-05-19,0.9570223723047563,0.9647174932600426,0.7742834443445715,1.1702695704762454,0.8880715008204622,1.04260944595434
"Arlington County, VA",2020-05-20,0.956358866058883,0.9655017823002343,0.769060253912166,1.1689812237344706,0.8949243359320712,1.0534197489053863
"Arlington County, VA",2020-05-21,0.9541180442157242,0.9643430598036593,0.7356039718181785,1.138703302992609,0.8940587086972243,1.052520934713486
"Arlington County, VA",2020-05-22,0.9524057882992786,0.9656638523290204,0.7543260019163931,1.1560618852443263,0.8965727161155953,1.0539805993028664
"Arlington County, VA",2020-05-23,0.9515341675149375,0.9609699682392134,0.7399044149969861,1.1460955700373907,0.9056337483044288,1.068645781880046
"Arlington County, VA",2020-05-24,0.9469846256209087,0.9581427120795213,0.7244234335161508,1.1477853401253955,0.8957245357151533,1.0590035362007113
"Arlington County, VA",2020-05-25,0.944538229250052,0.9545680827326871,0.7032235662441298,1.1428035663906768,0.8954464889553521,1.0607682740111486
